normalized_description,total_units_sold,total_income,total_cost,total_margin,avg_ticket_price,sale_frequency_days,cantidad_total_importada,costo_unitario_promedio_import,gastos_logisticos_promedio,tiempo_promedio_entrega,ultima_fecha_importacion,Existencias,coverage_days,low_stock_flag,stock_rotation,demanda_diaria_estimada,cantidad_a_importar,dias_hasta_proxima_importacion
apex pant khaki 32 30,2,3879.32,1824.777372,2054.542628,1939.66,1,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant khaki 32 32,2,3879.32,2054.413894,1824.9061060000004,1939.66,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant khaki 32 32,2,3879.32,2054.413894,1824.9061060000004,1939.66,0,,,,17.783699750459917,2024-12-01,10.0,2.0,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant khaki 34 32,2,4470.68,2382.28,2088.4,2235.34,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant khaki 34 32,2,4470.68,2382.28,2088.4,2235.34,0,,,,17.783699750459917,2024-12-01,19.0,3.8,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant khaki 36 32,2,3315.74,2261.48,1054.2599999999998,1657.87,0,,,,17.783699750459917,2024-12-01,8.0,1.6,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant ranger green 30 32,2,3879.3,1850.088572,2029.211428,1939.65,0,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant ranger green 32 32,2,3879.3,2084.511276,1794.788724,1939.65,0,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant ranger green 32 32,2,3879.3,2084.511276,1794.788724,1939.65,0,,,,17.783699750459917,2024-12-01,10.0,2.0,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant ranger green 40 32,2,3879.3,1824.890744,2054.409256,1939.65,1,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant storm 32 32,2,3879.3,2047.97928,1831.32072,1939.65,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant storm 32 32,2,3879.3,2047.97928,1831.32072,1939.65,0,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant storm 36 32,3,5473.030000000001,2972.995013,2500.034987,1824.3433333333332,1,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.03333333333333333,0.5927899916819972,212
apex pant storm 36 32,3,5473.030000000001,2972.995013,2500.034987,1824.3433333333332,1,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.03333333333333333,0.5927899916819972,212
apex pant storm 40 32,2,3879.3,2047.979992,1831.320008,1939.65,1,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant storm 40 32,2,3879.3,2047.979992,1831.320008,1939.65,1,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant tdu green 32 30,2,4470.7,1862.527712,2608.172288,2235.35,0,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant tdu green 32 32,2,3879.3,1900.292724,1979.0072760000005,1939.65,1,,,,17.783699750459917,2024-12-01,6.0,1.2,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant tdu green 32 32,2,3879.3,1900.292724,1979.0072760000005,1939.65,1,,,,17.783699750459917,2024-12-01,10.0,2.0,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant tdu green 34 32,2,3879.3,1862.527712,2016.772288,1939.65,0,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant tdu green 34 32,2,3879.3,1862.527712,2016.772288,1939.65,0,,,,17.783699750459917,2024-12-01,10.0,2.0,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant tundra 32 32,2,3879.3,1850.031822,2029.2681780000005,1939.65,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant tundra 34 32,2,3879.3,1850.031822,2029.2681780000005,1939.65,1,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant volcanic 32 30,2,4470.7,1850.031822,2620.668178,2235.35,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant volcanic 32 32,2,3879.3,1850.031822,2029.2681780000005,1939.65,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant volcanic 32 32,2,3879.3,1850.031822,2029.2681780000005,1939.65,0,,,,17.783699750459917,2024-12-01,15.0,3.0,1.0,,0.022222222222222223,0.39519332778799815,212
apex pant volcanic 34 32,10,19396.56,10846.913315999998,8549.646684000001,1939.656,4,,,,17.783699750459917,2024-12-01,12.0,2.4,1.0,,0.1111111111111111,1.9759666389399906,212
apex pant volcanic 36 32,3,5473.030000000001,2775.047733,2697.9822670000003,1824.3433333333332,1,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.03333333333333333,0.5927899916819972,212
apex pant volcanic 36 32,3,5473.030000000001,2775.047733,2697.9822670000003,1824.3433333333332,1,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.03333333333333333,0.5927899916819972,212
astro tiger patch multi 1 sz,2,253.44,167.0044,86.4356,126.72,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
astro tiger patch multi 1 sz,2,253.44,167.0044,86.4356,126.72,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
atac 2.0 6 sz desert dark coyote 8.5 r,2,5310.34,3281.967414,2028.372586,2655.17,1,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
atac 2.0 8 black 10 r,581,1549916.27,1070670.132035,479246.13796500006,2667.67,0,,,,17.783699750459917,2024-12-01,,,,,6.455555555555556,114.80366172241347,212
atac 2.0 8 black 11 r,567,1512568.89,1040177.41569,472391.4743100001,2667.67,0,,,,17.783699750459917,2024-12-01,,,,,6.3,112.03730842789747,212
atac 2.0 8 black 12 r,341,909675.47,623395.495162,286279.974838,2667.67,0,,,,17.783699750459917,2024-12-01,,,,,3.7888888888888888,67.38046238785368,212
atac 2.0 8 black 13 r,141,376141.47,257606.56868100003,118534.901319,2667.67,0,,,,17.783699750459917,2024-12-01,,,,,1.5666666666666667,27.86112960905387,212
atac 2.0 8 black 14 r,10,26676.7,18480.05967,8196.640329999998,2667.67,0,,,,17.783699750459917,2024-12-01,,,,,0.1111111111111111,1.9759666389399906,212
atac 2.0 8 black 15 r,10,26676.7,18247.25408,8429.445919999998,2667.67,0,,,,17.783699750459917,2024-12-01,,,,,0.1111111111111111,1.9759666389399906,212
atac 2.0 8 black 5 r,25,66691.75,46345.59515,20346.15485,2667.67,0,,,,17.783699750459917,2024-12-01,150.0,30.0,0.0,,0.2777777777777778,4.939916597349977,212
atac 2.0 8 black 6 r,125,333458.75,231727.89187500003,101730.858125,2667.67,0,,,,17.783699750459917,2024-12-01,121.0,24.2,0.0,,1.3888888888888888,24.699582986749885,212
atac 2.0 8 black 7 r,204,544204.6799999999,378179.929332,166024.750668,2667.67,0,,,,17.783699750459917,2024-12-01,296.0,59.2,0.0,,2.2666666666666666,40.30971943437581,212
atac 2.0 8 black 8 r,279,744789.41,517216.762388,227572.64761200003,2752.583333333333,0,,,,17.783699750459917,2024-12-01,261.0,52.2,0.0,,3.1,55.12946922642574,212
atac 2.0 8 black 9 r,284,757618.28,526485.9055240001,231132.37447600003,2667.67,0,,,,17.783699750459917,2024-12-01,,,,,3.1555555555555554,56.11745254589574,212
atac 2.0 8 black 9 w,220,586887.4,407841.25162,179046.14838000003,2667.67,0,,,,17.783699750459917,2024-12-01,46.0,9.2,1.0,,2.4444444444444446,43.4712660566798,212
atac 2.0 8 storm black 11.5r,20,61451.0,45010.57414,16440.425860000003,3072.55,0,,,,17.783699750459917,2024-12-01,,,,,0.2222222222222222,3.951933277879981,212
atac 2.0 8 storm black 4 r,2,6104.58,4285.407196,1819.172804,3052.29,1,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.022222222222222223,0.39519332778799815,212
atac 2.0 8 storm black 5 r,10,30644.460000000003,22378.421248,8266.038752000002,3062.42,1,,,,17.783699750459917,2024-12-01,,,,,0.1111111111111111,1.9759666389399906,212
atac 2.0 8'' black 11 r,2,4531.1,3045.554722,1485.5452780000005,2265.55,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
atac 2.0 8'' black 11 r,2,4531.1,3045.554722,1485.5452780000005,2265.55,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
base 2bk utility folder tumbld steel 1sz,2,896.56,419.556546,477.0034539999999,448.28,0,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
base 3dp tumbld steel 1 sz,2,913.78,887.87412,25.905880000000025,456.89,1,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,0.022222222222222223,0.39519332778799815,212
basic patrol bag black 1 sz,2,2015.32,2447.422,-432.1020000000001,1007.66,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
basic patrol bag black 1 sz,2,2015.32,2447.422,-432.1020000000001,1007.66,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
basic patrol bag black 1sz,1,1119.62,842.455148,277.1648519999999,1119.62,0,,,,17.783699750459917,2024-12-01,,,,,0.011111111111111112,0.19759666389399907,212
battle tested ls tee black m,2,1293.1,715.558694,577.541306,646.55,0,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
battle tested ls tee black s,2,1293.1,715.558694,577.541306,646.55,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
battle tested ls tee black s,2,1293.1,715.558694,577.541306,646.55,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
beer can shooting ls tee navy l,2,1551.72,732.1596,819.5604000000001,775.86,1,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
beer can shooting ls tee navy m,2,1551.72,732.1596,819.5604000000001,775.86,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.022222222222222223,0.39519332778799815,212
big horn jacket black m,36,64050.84,49298.514444,14752.325556000003,1779.19,1,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.4,7.113479900183967,212
big horn jacket black m,36,64050.84,49298.514444,14752.325556000003,1779.19,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.4,7.113479900183967,212
big horn jacket black m,36,64050.84,49298.514444,14752.325556000003,1779.19,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.4,7.113479900183967,212
big horn jacket black s,41,72946.79000000001,56145.296065,16801.493935000006,1779.19,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.45555555555555555,8.101463219653962,212
big horn jacket black s,41,72946.79000000001,56145.296065,16801.493935000006,1779.19,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.45555555555555555,8.101463219653962,212
big horn jacket dark navy 2xl,42,98361.2,49871.6379,48489.5621,2189.74,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.4666666666666667,8.299059883547962,212
big horn jacket dark navy 2xl,42,98361.2,49871.6379,48489.5621,2189.74,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.4666666666666667,8.299059883547962,212
big horn jacket dark navy 2xl,42,98361.2,49871.6379,48489.5621,2189.74,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.4666666666666667,8.299059883547962,212
big horn jacket dark navy 2xl,42,98361.2,49871.6379,48489.5621,2189.74,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.4666666666666667,8.299059883547962,212
big horn jacket dark navy l,154,360801.7,174049.42893799997,186752.271062,2189.74,2,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,1.711111111111111,30.429886239675856,212
big horn jacket dark navy l,154,360801.7,174049.42893799997,186752.271062,2189.74,2,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,1.711111111111111,30.429886239675856,212
big horn jacket dark navy m,170,398601.7,191364.818,207236.882,2189.74,1,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,1.8888888888888888,33.59143286197984,212
big horn jacket dark navy m,170,398601.7,191364.818,207236.882,2189.74,1,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,1.8888888888888888,33.59143286197984,212
big horn jacket dark navy s,279,477800.26,332929.756422,144870.50357799997,2039.17,1,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,3.1,55.12946922642574,212
big horn jacket dark navy s,279,477800.26,332929.756422,144870.50357799997,2039.17,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,3.1,55.12946922642574,212
big horn jacket dark navy s,279,477800.26,332929.756422,144870.50357799997,2039.17,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,3.1,55.12946922642574,212
big horn jacket dark navy xl,104,244404.3,119133.65047999998,125270.64952,2218.5333333333333,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,1.1555555555555554,20.5500530449759,212
big horn jacket dark navy xl,104,244404.3,119133.65047999998,125270.64952,2218.5333333333333,1,,,,17.783699750459917,2024-12-01,10.0,2.0,1.0,,1.1555555555555554,20.5500530449759,212
big horn jacket dark navy xs,75,112581.0,89497.24635,23083.75365,1501.08,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.8333333333333334,14.819749792049931,212
big horn jacket dark navy xs,75,112581.0,89497.24635,23083.75365,1501.08,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.8333333333333334,14.819749792049931,212
bike cop patch black 1 sz,4,603.44,310.3236,293.11640000000006,150.86,1,,,,17.783699750459917,2024-12-01,8.0,1.6,1.0,,0.044444444444444446,0.7903866555759963,212
bike patrol pant dark navy 30 30,3,5722.9800000000005,5415.437568,307.5424320000002,1907.66,0,,,,17.783699750459917,2024-12-01,,,,,0.03333333333333333,0.5927899916819972,212
blood type patch kit a positive,4,655.16,295.986192,359.17380799999995,163.79,0,,,,17.783699750459917,2024-12-01,,,,,0.044444444444444446,0.7903866555759963,212
"bolo machete,fb,pe,blk/blk,e3/12,equ673",2,3017.24,1671.934066,1345.3059339999998,1508.62,1,,,,17.783699750459917,2024-12-01,6.0,1.2,1.0,,0.022222222222222223,0.39519332778799815,212
branches usa flag cap black 1 sz,4,2517.24,1179.93212,1337.3078799999998,629.31,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
branches usa flag cap black 1 sz,4,2517.24,1179.93212,1337.3078799999998,629.31,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
braxton jacket black m,2,7396.54,3383.8629,4012.6771,3698.27,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.022222222222222223,0.39519332778799815,212
braxton jacket grenade m,4,14793.12,6989.11002,7804.009980000001,3698.28,1,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.044444444444444446,0.7903866555759963,212
braxton jacket grenade s,4,14793.12,8396.707912,6396.412088000001,3698.28,1,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.044444444444444446,0.7903866555759963,212
brewed grnds to go patch green 1 sz,4,603.44,310.31,293.13000000000005,150.86,2,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.044444444444444446,0.7903866555759963,212
brewing up victory l/s t black m,2,1551.72,714.2344,837.4856,775.86,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
bullet brain patch green 1 sz,2,327.58,189.648,137.932,163.79,0,,,,17.783699750459917,2024-12-01,6.0,1.2,1.0,,0.022222222222222223,0.39519332778799815,212
bullet brew patch black 1sz,6,1137.96,513.519768,624.4402319999999,189.66,1,,,,17.783699750459917,2024-12-01,,,,,0.06666666666666667,1.1855799833639944,212
bullet donut pumpkn patch,2,362.06,181.92555,180.13445000000002,181.03,0,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.022222222222222223,0.39519332778799815,212
calacuerno tee black m,2,1189.66,646.856496,542.8035040000001,594.83,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
calacuerno tee black m,2,1189.66,646.856496,542.8035040000001,594.83,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
calacuerno tee black s,2,1189.66,646.856496,542.8035040000001,594.83,1,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
calcetin bota combate ts azul 10-12,34,3810.38,2001.55059,1808.82941,112.07,3,,,,17.783699750459917,2024-12-01,1677.0,335.4,0.0,,0.37777777777777777,6.718286572395969,212
calcetin bota combate ts azul 10-12,34,3810.38,2001.55059,1808.82941,112.07,3,,,,17.783699750459917,2024-12-01,1677.0,335.4,0.0,,0.37777777777777777,6.718286572395969,212
calcetin bota combate ts azul 8-10,54,6051.78,3327.155352,2724.6246479999995,112.07,4,,,,17.783699750459917,2024-12-01,357.0,71.4,0.0,,0.6,10.67021985027595,212
calcetin bota combate ts azul 9-11,26,2913.82,1595.6604040000002,1318.1595959999995,112.07,6,,,,17.783699750459917,2024-12-01,1421.0,284.2,0.0,,0.28888888888888886,5.137513261243975,212
calcetin bota combate ts azul 9-11,26,2913.82,1595.6604040000002,1318.1595959999995,112.07,6,,,,17.783699750459917,2024-12-01,1421.0,284.2,0.0,,0.28888888888888886,5.137513261243975,212
calcetin bota combate ts beige 8-10,28,3137.96,1725.178078,1412.781922,112.07,2,,,,17.783699750459917,2024-12-01,39.0,7.8,1.0,,0.3111111111111111,5.532706589031974,212
calcetin bota combate ts negro 10-12,38,4258.66,2336.315012,1922.344988,112.07,3,,,,17.783699750459917,2024-12-01,2235.0,447.0,0.0,,0.4222222222222222,7.508673227971965,212
calcetin bota combate ts negro 10-12,38,4258.66,2336.315012,1922.344988,112.07,3,,,,17.783699750459917,2024-12-01,2235.0,447.0,0.0,,0.4222222222222222,7.508673227971965,212
calcetin bota combate ts negro 8-10,102,11431.14,6247.813548,5183.326451999999,112.07,8,,,,17.783699750459917,2024-12-01,400.0,80.0,0.0,,1.1333333333333333,20.154859717187904,212
calcetin bota combate ts negro 9-11,53,5828.639999999999,3248.256845,2580.383155,108.89657142857142,7,,,,17.783699750459917,2024-12-01,2106.0,421.2,0.0,,0.5888888888888889,10.472623186381952,212
calcetin bota combate ts negro 9-11,53,5828.639999999999,3248.256845,2580.383155,108.89657142857142,7,,,,17.783699750459917,2024-12-01,2106.0,421.2,0.0,,0.5888888888888889,10.472623186381952,212
calcetin bota de combate beige 10-12,36,4034.52,2209.939704,1824.580296,112.06999999999998,3,,,,17.783699750459917,2024-12-01,84.0,16.8,0.0,,0.4,7.113479900183967,212
calcetin bota de combate beige 9-11,14,1568.98,854.51527,714.4647299999999,112.07,4,,,,17.783699750459917,2024-12-01,92.0,18.4,0.0,,0.15555555555555556,2.766353294515987,212
calcetin deporte talonera bs blan 9-11,8,793.12,430.70236,362.41764000000006,99.14,2,,,,17.783699750459917,2024-12-01,117.0,23.4,0.0,,0.08888888888888889,1.5807733111519926,212
calcetin deporte talonera bs gris 9-11,16,1586.24,861.40472,724.83528,99.14,4,,,,17.783699750459917,2024-12-01,117.0,23.4,0.0,,0.17777777777777778,3.161546622303985,212
calcetin deporte talonera bs negro 10-12,20,1982.8,1076.7559,906.0441,99.14,1,,,,17.783699750459917,2024-12-01,117.0,23.4,0.0,,0.2222222222222222,3.951933277879981,212
calcetin deporte talonera bs negro 9-11,8,793.12,430.70236,362.41764,99.14,2,,,,17.783699750459917,2024-12-01,120.0,24.0,0.0,,0.08888888888888889,1.5807733111519926,212
camo crest s/s tee black l,2,1336.2,734.383902,601.816098,668.1,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.022222222222222223,0.39519332778799815,212
camo crest s/s tee black m,4,2672.4,1468.767804,1203.632196,668.1,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.044444444444444446,0.7903866555759963,212
camp field axe s/s tee black l,6,2767.2,1606.8372,1160.3628,461.2,2,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.06666666666666667,1.1855799833639944,212
camp field axe s/s tee black m,4,1844.8,1071.2248,773.5752,461.2,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
camp field axe s/s tee black m,4,1844.8,1071.2248,773.5752,461.2,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
camp field axe s/s tee black s,2,922.4,535.6124,386.7876,461.2,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
cancer zodiac patch red 1 sz,2,310.34,183.5348,126.8052,155.17,0,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.022222222222222223,0.39519332778799815,212
cancer zodiac patch red 1sz,4,620.68,367.0696,253.6104,155.17,1,,,,17.783699750459917,2024-12-01,,,,,0.044444444444444446,0.7903866555759963,212
"carabiner, ps auto red, cmc",2,2379.32,1302.419068,1076.9009320000002,1189.66,0,10.0,65121.0,57635.0,17.0,2024-07-11,7.0,1.4,1.0,,0.022222222222222223,0.37777777777777777,355
celtic dog patch brown 1sz,6,1293.06,1227.0078,66.05220000000003,215.51,1,,,,17.783699750459917,2024-12-01,,,,,0.06666666666666667,1.1855799833639944,212
cfk 4 kangaroo 1 sz,4,6482.72,3078.137596,3404.582404,1620.68,1,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.044444444444444446,0.7903866555759963,212
cfk 7 peacemaker kangaroo 1 sz,2,5603.44,2644.048748,2959.3912519999994,2801.72,1,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.022222222222222223,0.39519332778799815,212
chameleon softshell 2.0 black l,2,6706.9,3634.00131,3072.8986899999995,3353.45,1,,,,17.783699750459917,2024-12-01,8.0,1.6,1.0,,0.022222222222222223,0.39519332778799815,212
chameleon softshell 2.0 black m,6,20120.7,10829.240424,9291.459576,3353.45,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.06666666666666667,1.1855799833639944,212
chameleon softshell 2.0 black m,6,20120.7,10829.240424,9291.459576,3353.45,0,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,0.06666666666666667,1.1855799833639944,212
chameleon softshell 2.0 black s,4,13413.78,7294.476638,6119.303362000001,3353.445,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
