"Id Referencia ","Descripcion producto","Marca  ","Línea ","Existencias ","Costo promedio "
"71175-724-M","TACLITE PRO S/S SHIRT DARK NAVY M","5.11","CAMIS","2","783.7"
"71175-724-S","TACLITE PRO S/S SHIRT DARK NAVY S","5.11","CAMIS","4","771.9"
"71175-724-XL","TACLITE PRO S/S SHIRT DARK NAVY XL","5.11","CAMIS","18","746.8"
"71175-190-S","TACLITE PRO S/S SHIRT TDU GREEN S","5.11","CAMIS","1","719.5"
"71175-190-XL","TACLITE PRO S/S SHIRT TDU GREEN XL","5.11","CAMIS","0","704.2"
"71175-162-L","TACLITE PRO S/S SHIRT TDU KHAKI L","5.11","CAMIS","1","679.4"
"71175-162-M","TACLITE PRO S/S SHIRT TDU KHAKI M","5.11","CAMIS","0","674.4"
"71175-162-S","TACLITE PRO S/S SHIRT TDU KHAKI S","5.11","CAMIS","4","721.6"
"71175-162-XL","TACLITE PRO S/S SHIRT TDU KHAKI XL","5.11","CAMIS","1","671.1"
"71175-010-M","TACLITE PRO S/S SHIRT WHITE M","5.11","CAMIS","2","694.8"
"71175-010-S","TACLITE PRO S/S SHIRT WHITE S","5.11","CAMIS","2","725.6"
"71175-010-XL","TACLITE PRO S/S SHIRT WHITE XL","5.11","CAMIS","2","689.7"
"71175-190-L","TACLITE PRO S/S SHIRT TDU GREEN L","5.11","CAMIS","1","719.5"
"71175-010-L","TACLITE PRO S/S SHIRT WHITE L","5.11","CAMIS","0","696.9"
"71177-750-XL-R","PDU S/S B-CL TW SHIRT MIDNIGHT NVY XL R","5.11","CAMIS","1","839.2"
"71183-750-2XL-R","PDU CL A TW S/S SHIRT MIDNIGHT NVY 2XL R","5.11","CAMIS","0","762.7"
"71208-348-XL","MARKSMAN S/S SHIRT","5.11","CAMIS","1","581.9"
"71208-1074-L","MARKSMAN S/S SHIRT BLUE MUSSEL L","5.11","CAMIS","5","558.6"
"71208-1074-M","MARKSMAN S/S SHIRT BLUE MUSSEL M","5.11","CAMIS","2","558.6"
"71208-1074-S","MARKSMAN S/S SHIRT BLUE MUSSEL S","5.11","CAMIS","1","558.6"
"71208-1074-XL","MARKSMAN S/S SHIRT BLUE MUSSEL XL","5.11","CAMIS","2","558.6"
"71208-089-2XL","MARKSMAN S/S SHIRT CINDER 2XL","5.11","CAMIS","0","646.2"
"71208-089-L","MARKSMAN S/S SHIRT CINDER L","5.11","CAMIS","0","666.8"
"71208-089-M","MARKSMAN S/S SHIRT CINDER M","5.11","CAMIS","0","653.4"
"71208-089-S","MARKSMAN S/S SHIRT CINDER S","5.11","CAMIS","0","646.2"
"71208-089-XL","MARKSMAN S/S SHIRT CINDER XL","5.11","CAMIS","0","658.6"
"71208-1073-S","MARKSMAN S/S SHIRT DEEP SEA S","5.11","CAMIS","1","558.6"
"71208-678-S","MARKSMAN S/S SHIRT ENSING BLUE S","5.11","CAMIS","1","558.6"
"71208-186-XL","MARKSMAN S/S SHIRT RANGER GREEN XL","5.11","CAMIS","1","558.6"
"71208-344-S","MARKSMAN S/S SHIRT SAND DUNE S","5.11","CAMIS","0","669.1"
"71208-098-L","MARKSMAN S/S SHIRT VOLCANIC L","5.11","CAMIS","0","723.7"
"71208-098-M","MARKSMAN S/S SHIRT VOLCANIC M","5.11","CAMIS","0","723.7"
"71208-098-S","MARKSMAN S/S SHIRT VOLCANIC S","5.11","CAMIS","9","723.7"
"71208-098-XL","MARKSMAN S/S SHIRT VOLCANIC XL","5.11","CAMIS","0","723.8"
"71215-206-S","MARKSMAN UTILITY S/S SHRT FIELD GREEN S","5.11","CAMIS","0","519.7"
"71215-098-L","MARKSMAN UTILITY S/S SHRT VOLCANIC L","5.11","CAMIS","1","680.0"
"71215-098-XL","MARKSMAN UTILITY S/S SHRT VOLCANIC XL","5.11","CAMIS","1","849.4"
"71220-1180-L","FLEX S/S POLO BLUE AGAVE L","5.11","CAMIS","3","648.3"
"71220-1180-M","FLEX S/S POLO BLUE AGAVE M","5.11","CAMIS","2","648.3"
"71220-1180-S","FLEX S/S POLO BLUE AGAVE S","5.11","CAMIS","2","648.3"
"71220-1180-XL","FLEX S/S POLO BLUE AGAVE XL","5.11","CAMIS","1","648.3"
"71231-1250-2XL","WYATT PRINT S/S SHIRT BLUE AGAVE KNIFE 2","5.11","CAMIS","1","635.7"
"71231-1250-L","WYATT PRINT S/S SHIRT BLUE AGAVE KNIFE L","5.11","CAMIS","4","635.7"
"71231-1250-M","WYATT PRINT S/S SHIRT BLUE AGAVE KNIFE M","5.11","CAMIS","4","635.7"
"71231-1250-S","WYATT PRINT S/S SHIRT BLUE AGAVE KNIFE S","5.11","CAMIS","1","635.7"
"71231-1250-XL","WYATT PRINT S/S SHIRT BLUE AGAVE KNIFE X","5.11","CAMIS","2","635.7"
"71231-1233-2XL","WYATT PRINT S/S SHIRT STORM KNIFE 2XL","5.11","CAMIS","1","635.7"
"71231-1233-L","WYATT PRINT S/S SHIRT STORM KNIFE L","5.11","CAMIS","4","635.7"
"71231-1233-M","WYATT PRINT S/S SHIRT STORM KNIFE M","5.11","CAMIS","4","635.7"
"71231-1233-S","WYATT PRINT S/S SHIRT STORM KNIFE S","5.11","CAMIS","2","635.7"
"71231-1233-XL","WYATT PRINT S/S SHIRT STORM KNIFE XL","5.11","CAMIS","2","635.7"
"71322-320-XS","BIKE PATROL POLO S/S HIGH VIS YLW XS","5.11","PLAYE","0","733.4"
"71332-750-3XL-T","SS PDU RAPID SHIRT MIDNIGHT NVY 3XL T","5.11","CAMIS","0","1004.0"
"71339-724-L","TACLITE TDU S/S SHIRT DARK NAVY L","5.11","CAMIS","0","743.1"
"71340-019-2XL","FREEDOM FLEX SS SHIRT BLACK 2XL","5.11","CAMIS","0","859.9"
"71340-019-L","FREEDOM FLEX SS SHIRT BLACK L","5.11","CAMIS","0","841.1"
"71340-019-M","FREEDOM FLEX SS SHIRT BLACK M","5.11","CAMIS","1","826.4"
"71340-019-S","FREEDOM FLEX SS SHIRT BLACK S","5.11","CAMIS","0","856.0"
"71340-019-XL","FREEDOM FLEX SS SHIRT BLACK XL","5.11","CAMIS","1","856.0"
"71340-787-L","FREEDOM FLEX SS SHIRT PEACOAT L","5.11","CAMIS","6","921.1"
"71340-787-M","FREEDOM FLEX SS SHIRT PEACOAT M","5.11","CAMIS","3","921.1"
"71340-787-XL","FREEDOM FLEX SS SHIRT PEACOAT XL","5.11","CAMIS","3","921.2"
"71340-186-2XL","FREEDOM FLEX SS SHIRT RANGER GREEN 2XL","5.11","CAMIS","0","807.4"
"71340-186-M","FREEDOM FLEX SS SHIRT RANGER GREEN M","5.11","CAMIS","0","921.1"
"71340-186-S","FREEDOM FLEX SS SHIRT RANGER GREEN S","5.11","CAMIS","1","921.1"
"71340-186-XL","FREEDOM FLEX SS SHIRT RANGER GREEN XL","5.11","CAMIS","2","833.9"
"71340-092-2XL","FREEDOM FLEX SS SHIRT STORM 2XL","5.11","CAMIS","2","994.4"
"71340-092-L","FREEDOM FLEX SS SHIRT STORM L","5.11","CAMIS","0","806.4"
"71340-092-M","FREEDOM FLEX SS SHIRT STORM M","5.11","CAMIS","2","800.3"
"71340-092-S","FREEDOM FLEX SS SHIRT STORM S","5.11","CAMIS","2","803.2"
"71340-092-XL","FREEDOM FLEX SS SHIRT STORM XL","5.11","CAMIS","1","460.5"
"71340-092-XS","FREEDOM FLEX SS SHIRT STORM XS","5.11","CAMIS","0","797.9"
"71340-1077-M","FREEDOM FLEX SS SHIRT TRUE BLUE M","5.11","CAMIS","0","689.7"
"71340-1077-S","FREEDOM FLEX SS SHIRT TRUE BLUE S","5.11","CAMIS","1","689.7"
"71340-186-L","FREEDOM FLEX SS SHIRT RANGER GREEN L","5.11","CAMIS","4","921.1"
"71340-787-S","FREEDOM FLEX SS SHIRT PEACOAT S","5.11","CAMIS","1","921.1"
"71373-019-L","FAST-TAC S/S SHIRT BLACK L","5.11","CAMIS","8","566.5"
"71373-019-XL","FAST-TAC S/S SHIRT BLACK XL","5.11","CAMIS","4","564.3"
"71373-018-L","FAST-TAC S/S SHIRT CHARCOAL L","5.11","CAMIS","4","565.5"
"71373-018-M","FAST-TAC S/S SHIRT CHARCOAL M","5.11","CAMIS","5","565.5"
"71373-018-S","FAST-TAC S/S SHIRT CHARCOAL S","5.11","CAMIS","6","666.1"
"71373-018-XL","FAST-TAC S/S SHIRT CHARCOAL XL","5.11","CAMIS","4","549.6"
"71373-724-2XL","FAST-TAC S/S SHIRT DARK NAVY 2XL","5.11","CAMIS","0","654.7"
"71373-724-3XL","FAST-TAC S/S SHIRT DARK NAVY 3XL","5.11","CAMIS","2","643.5"
"71373-724-L","FAST-TAC S/S SHIRT DARK NAVY L","5.11","CAMIS","1","661.9"
"71373-724-M","FAST-TAC S/S SHIRT DARK NAVY M","5.11","CAMIS","0","699.2"
"71373-724-S","FAST-TAC S/S SHIRT DARK NAVY S","5.11","CAMIS","1","659.7"
"71373-724-XL","FAST-TAC S/S SHIRT DARK NAVY XL","5.11","CAMIS","2","697.6"
"71373-055-L","FAST-TAC S/S SHIRT KHAKI L","5.11","CAMIS","2","577.5"
"71373-055-M","FAST-TAC S/S SHIRT KHAKI M","5.11","CAMIS","1","577.5"
"71373-055-S","FAST-TAC S/S SHIRT KHAKI S","5.11","CAMIS","4","878.5"
"71373-055-XL","FAST-TAC S/S SHIRT KHAKI XL","5.11","CAMIS","2","674.1"
"71373-992-L","FAST-TAC S/S SHIRT UNIFORM WHTE L","5.11","CAMIS","12","878.4"
"71373-992-M","FAST-TAC S/S SHIRT UNIFORM WHTE M","5.11","CAMIS","19","878.4"
"71373-992-S","FAST-TAC S/S SHIRT UNIFORM WHTE S","5.11","CAMIS","6","878.5"
"71373-992-XL","FAST-TAC S/S SHIRT UNIFORM WHTE XL","5.11","CAMIS","4","633.9"
"71379-724-M","FAST-TAC TDU S/S SHIRT DARK NAVY M","5.11","CAMIS","2","672.9"
"71379-724-S","FAST-TAC TDU S/S SHIRT DARK NAVY S","5.11","CAMIS","1","672.9"
"71391-696-2XL","COMPANY S/S SHIRT FIRE MED BLU 2XL","5.11","CAMIS","0","865.2"
"71391-696-L","COMPANY S/S SHIRT FIRE MED BLU L","5.11","CAMIS","0","865.2"
"71391-696-M","COMPANY S/S SHIRT FIRE MED BLU M","5.11","CAMIS","0","864.6"
"71391-696-S","COMPANY S/S SHIRT FIRE MED BLU S","5.11","CAMIS","0","865.2"
"71391-696-XL","COMPANY S/S SHIRT FIRE MED BLU XL","5.11","CAMIS","0","865.2"
"72002-019-2XL-R","RIPSTOP TDU L/S SHIRT BLACK 2XL R","5.11","CAMIS","0","1080.8"
"72002-019-L-R","RIPSTOP TDU L/S SHIRT BLACK L R","5.11","CAMIS","6","772.8"
"72002-019-M-R","RIPSTOP TDU L/S SHIRT BLACK M R","5.11","CAMIS","7","773.9"
"72002-019-XL-R","RIPSTOP TDU L/S SHIRT BLACK XL R","5.11","CAMIS","0","772.8"
"72002-724-2XL-R","RIPSTOP TDU L/S SHIRT DARK NAVY 2XL R","5.11","CAMIS","16","1000.3"
"72002-724-L-R","RIPSTOP TDU L/S SHIRT DARK NAVY L R","5.11","CAMIS","2","832.3"
"72002-724-M-R","RIPSTOP TDU L/S SHIRT DARK NAVY M R","5.11","CAMIS","3","927.7"
"72002-724-S-R","RIPSTOP TDU L/S SHIRT DARK NAVY S R","5.11","CAMIS","6","901.0"
"72002-724-XL-R","RIPSTOP TDU L/S SHIRT DARK NAVY XL R","5.11","CAMIS","3","774.5"
"72002-162-M-R","RIPSTOP TDU L/S SHIRT TDU KHAKI M R","5.11","CAMIS","1","772.8"
"72002-162-XL-R","RIPSTOP TDU L/S SHIRT TDU KHAKI XL R","5.11","CAMIS","1","772.8"
"72002-162-XS-R","RIPSTOP TDU L/S SHIRT TDU KHAKI XS R","5.11","CAMIS","0","772.8"
"72049-019-2XL","PERFORMANCE L/S POLO BLACK 2XL","5.11","PLAYE","2","670.8"
"72049-019-L","PERFORMANCE L/S POLO BLACK L","5.11","PLAYE","6","669.6"
"72049-019-M","PERFORMANCE L/S POLO BLACK M","5.11","PLAYE","1","682.9"
"72049-019-S","PERFORMANCE L/S POLO BLACK S","5.11","PLAYE","3","496.8"
"72049-019-XL","PERFORMANCE L/S POLO BLACK XL","5.11","PLAYE","2","656.4"
"72049-018-L","PERFORMANCE L/S POLO CHARCOAL L","5.11","PLAYE","3","644.7"
"72049-018-S","PERFORMANCE L/S POLO CHARCOAL S","5.11","PLAYE","1","644.7"
"72049-018-XL","PERFORMANCE L/S POLO CHARCOAL XL","5.11","PLAYE","2","644.7"
"72049-724-2XL","PERFORMANCE L/S POLO DARK NAVY 2XL","5.11","PLAYE","2","670.1"
"72049-724-L","PERFORMANCE L/S POLO DARK NAVY L","5.11","PLAYE","5","674.1"
"72049-724-M","PERFORMANCE L/S POLO DARK NAVY M","5.11","PLAYE","1","664.0"
"72049-724-S","PERFORMANCE L/S POLO DARK NAVY S","5.11","PLAYE","1","697.6"
"72049-724-XL","PERFORMANCE L/S POLO DARK NAVY XL","5.11","PLAYE","2","678.4"
"72049-160-L","PERFORMANCE L/S POLO SILVER TAN L","5.11","PLAYE","2","644.7"
"72049-160-M","PERFORMANCE L/S POLO SILVER TAN M","5.11","PLAYE","0","644.7"
"72049-160-XL","PERFORMANCE L/S POLO SILVER TAN XL","5.11","PLAYE","1","641.1"
"72049-190-L","PERFORMANCE L/S POLO TDU GREEN L","5.11","PLAYE","3","644.7"
"72049-190-S","PERFORMANCE L/S POLO TDU GREEN S","5.11","PLAYE","1","644.7"
"72049-190-XL","PERFORMANCE L/S POLO TDU GREEN XL","5.11","PLAYE","2","644.7"
"72054-724-S","TACLITE TDU L/S SHIRT DARK NAVY S","5.11","CAMIS","6","777.0"
"72057-019-L","UTILITY L/S POLO BLACK L","5.11","PLAYE","0","1512.0"
"72057-724-M","UTILITY L/S POLO DARK NAVY M","5.11","PLAYE","0","519.2"
"72057-477-M","UTILITY L/S POLO RANGE RED M","5.11","PLAYE","1","569.0"
"72071-724-S","STRYKE TDU LS RAPID SHRT DARK NAVY S","5.11","CAMIS","0","1125.6"
"72071-724-M","STRYKE TDU LS RAPID SHRT DARK NAVY M","5.11","CAMIS","0","1034.6"
"72074-750-M-R","STRYKE PDU CL B L/S SHRT MIDN NVY M R","5.11","CAMIS","1","848.0"
"72157-120-M","TACTICAL L/S SHIRT COYOTE M","5.11","CAMIS","1","767.3"
"72157-029-L","TACTICAL L/S SHIRT GREY L","5.11","CAMIS","1","576.0"
"72175-116-2XL","TACLITE PRO L/S SHIRT BATTLE BROWN 2XL","5.11","CAMIS","0","1357.8"
"72175-116-M","TACLITE PRO L/S SHIRT BATTLE BROWN M","5.11","CAMIS","4","801.2"
"72175-116-XL","TACLITE PRO L/S SHIRT BATTLE BROWN XL","5.11","CAMIS","1","775.1"
"72175-019-2XL","TACLITE PRO L/S SHIRT BLACK 2XL","5.11","CAMIS","0","750.3"
"72175-019-L","TACLITE PRO L/S SHIRT BLACK L","5.11","CAMIS","4","781.1"
"72175-019-M","TACLITE PRO L/S SHIRT BLACK M","5.11","CAMIS","1","777.6"
"72175-019-XL","TACLITE PRO L/S SHIRT BLACK XL","5.11","CAMIS","1","772.0"
"72175-018-L","TACLITE PRO L/S SHIRT CHARCOAL L","5.11","CAMIS","3","797.1"
"72175-018-M","TACLITE PRO L/S SHIRT CHARCOAL M","5.11","CAMIS","5","757.0"
"72175-018-S","TACLITE PRO L/S SHIRT CHARCOAL S","5.11","CAMIS","3","757.8"
"72175-018-XL","TACLITE PRO L/S SHIRT CHARCOAL XL","5.11","CAMIS","3","778.3"
"72175-120-L","TACLITE PRO L/S SHIRT COYOTE L","5.11","CAMIS","16","759.1"
"72175-120-M","TACLITE PRO L/S SHIRT COYOTE M","5.11","CAMIS","9","759.5"
"72175-120-S","TACLITE PRO L/S SHIRT COYOTE S","5.11","CAMIS","7","761.6"
"72175-120-XL","TACLITE PRO L/S SHIRT COYOTE XL","5.11","CAMIS","14","780.8"
"72175-724-2XL","TACLITE PRO L/S SHIRT DARK NAVY 2XL","5.11","CAMIS","5","789.9"
"72175-724-3XL","TACLITE PRO L/S SHIRT DARK NAVY 3XL","5.11","CAMIS","1","822.5"
"72175-724-M","TACLITE PRO L/S SHIRT DARK NAVY M","5.11","CAMIS","3","1034.7"
"72175-724-XL","TACLITE PRO L/S SHIRT DARK NAVY XL","5.11","CAMIS","1","746.4"
"72175-186-XL","TACLITE PRO L/S SHIRT RANGER GREEN XL","5.11","CAMIS","1","1202.6"
"72175-724-S","TACLITE PRO L/S SHIRT SARK NAVY S","5.11","CAMIS","1","422.6"
"72175-092-2XL","TACLITE PRO L/S SHIRT STORM 2XL","5.11","CAMIS","0","874.2"
"72175-092-L","TACLITE PRO L/S SHIRT STORM L","5.11","CAMIS","0","750.2"
"72175-092-M","TACLITE PRO L/S SHIRT STORM M","5.11","CAMIS","0","723.5"
"72175-092-S","TACLITE PRO L/S SHIRT STORM S","5.11","CAMIS","4","750.0"
"72175-092-XL","TACLITE PRO L/S SHIRT STORM XL","5.11","CAMIS","2","740.6"
"72175-190-3XL","TACLITE PRO L/S SHIRT TDU GREEN 3XL","5.11","CAMIS","0","788.7"
"72175-190-M","TACLITE PRO L/S SHIRT TDU GREEN M","5.11","CAMIS","0","785.0"
"72175-190-XL","TACLITE PRO L/S SHIRT TDU GREEN XL","5.11","CAMIS","1","783.5"
"72175-162-L","TACLITE PRO L/S SHIRT TDU KHAKI L","5.11","CAMIS","4","956.8"
"72175-162-M","TACLITE PRO L/S SHIRT TDU KHAKI M","5.11","CAMIS","0","1023.1"
"72175-162-XL","TACLITE PRO L/S SHIRT TDU KHAKI XL","5.11","CAMIS","1","988.4"
"72175-192-M","TACLITE PRO L/S SHIRT TUNDRA M","5.11","CAMIS","3","762.8"
"72175-192-XL","TACLITE PRO L/S SHIRT TUNDRA XL","5.11","CAMIS","2","762.9"
"72175-010-2XL","TACLITE PRO L/S SHIRT WHITE 2XL","5.11","CAMIS","0","793.5"
"72175-010-3XL","TACLITE PRO L/S SHIRT WHITE 3XL","5.11","CAMIS","0","906.8"
"72175-010-L","TACLITE PRO L/S SHIRT WHITE L","5.11","CAMIS","2","826.7"
"72175-010-M","TACLITE PRO L/S SHIRT WHITE M","5.11","CAMIS","3","855.9"
"72175-010-S","TACLITE PRO L/S SHIRT WHITE S","5.11","CAMIS","1","712.7"
"72175-010-XL","TACLITE PRO L/S SHIRT WHITE XL","5.11","CAMIS","0","817.4"
"72175-186-M","TACLITE PRO L/S SHIRT RANGER M","5.11","CAMIS","0","788.7"
"72175-190-2XL","TACLITE PRO L/S SHIRT TDU GREEN 2XL
","5.11","CAMIS","0","0.0"
"72175-018-2XL","TACLITE PRO L/S SHIRT CHARCOAL 2XL
","5.11","CAMIS","0","0.0"
"72194-019-L","RAPID ASSAULT SHIRT BLACK L","5.11","CAMIS","0","849.8"
"72194-019-M","RAPID ASSAULT SHIRT BLACK M","5.11","CAMIS","0","831.8"
"72194-019-S","RAPID ASSAULT SHIRT BLACK S","5.11","CAMIS","0","973.6"
"72194-019-XL","RAPID ASSAULT SHIRT BLACK XL","5.11","CAMIS","1","852.8"
"72194-724-L","RAPID ASSAULT SHIRT DARK NAVY L","5.11","CAMIS","0","842.9"
"72194-724-XL","RAPID ASSAULT SHIRT DARK NAVY XL","5.11","CAMIS","0","1454.4"
"72194-092-L","RAPID ASSAULT SHIRT STORM L","5.11","CAMIS","1","814.0"
"72194-092-XL","RAPID ASSAULT SHIRT STORM XL","5.11","CAMIS","1","814.1"
"72194-190-L","RAPID ASSAULT SHIRT TDU GREEN L","5.11","CAMIS","0","814.0"
"72194-162-L","RAPID ASSAULT SHIRT TDU KHAKI L","5.11","CAMIS","0","814.0"
"72194-162-M","RAPID ASSAULT SHIRT TDU KHAKI M","5.11","CAMIS","2","814.0"
"72197-750-M-R","LS PDU RAPID SHIRT MIDNIGHT NVY M R","5.11","CAMIS","1","640.0"
"72250-019-S-R","FLEX-TAC TDU RP LS SHIRT BLACK S R","5.11","CAMIS","0","1344.8"
"72314-019-M","JOB SHIRT 1/4 ZIP BLACK M","5.11","CAMIS","0","933.0"
"72321-720-2XL","JOB SHIRT W/CANVAS FIRE NAVY 2XL","5.11","CAMIS","0","930.9"
"72321-720-L","JOB SHIRT W/CANVAS FIRE NAVY L","5.11","CAMIS","0","930.9"
"72321-720-M","JOB SHIRT W/CANVAS FIRE NAVY M","5.11","CAMIS","0","930.4"
"72321-720-XL","JOB SHIRT W/CANVAS FIRE NAVY XL","5.11","CAMIS","0","930.9"
"72344-750-L-R","PDU L/S A-CL TW SHIRT MIDNIGHT NVY L R","5.11","CAMIS","0","753.8"
"72344-010-S-R","PDU L/S A-CL TW SHIRT WHITE S R","5.11","CAMIS","0","786.5"
"72344-010-XL-T","PDU L/S A-CL TW SHIRT WHITE XL T","5.11","CAMIS","0","608.0"
"72345-010-M-R","PDU L/S B-CL TW SHIRT 010 M R","5.11","CAMIS","0","905.1"
"72345-010-S-R","PDU L/S B-CL TW SHIRT 010 S R","5.11","CAMIS","0","905.6"
"72345-010-XL-R","PDU L/S B-CL TW SHIRT 010 XL R","5.11","CAMIS","0","836.2"
"72345-750-2XL-R","PDU L/S B-CL TW SHIRT MIDNIGHT NVY 2XL R","5.11","CAMIS","1","908.0"
"72345-750-4XL-T","PDU L/S B-CL TW SHIRT MIDNIGHT NVY 4XL T","5.11","CAMIS","0","1236.7"
"72345-750-L-R","PDU L/S B-CL TW SHIRT MIDNIGHT NVY L R","5.11","CAMIS","0","902.7"
"72345-750-L-S","PDU L/S B-CL TW SHIRT MIDNIGHT NVY L S","5.11","CAMIS","1","893.4"
"72345-750-M-R","PDU L/S B-CL TW SHIRT MIDNIGHT NVY M R","5.11","CAMIS","1","893.4"
"72345-750-S-R","PDU L/S B-CL TW SHIRT MIDNIGHT NVY S R","5.11","CAMIS","0","830.5"
"72345-750-XL-R","PDU L/S B-CL TW SHIRT MIDNIGHT NVY XL R","5.11","CAMIS","1","900.1"
"72366-750-XL-R","TCLT PDU L/S B-CL SHIRT MIDN NVY XL R","5.11","CAMIS","5","904.5"
"72366-750-XL-T","TCLT PDU L/S B-CL SHIRT MIDN NVY XL T","5.11","CAMIS","1","810.5"
"72366-750-L-R","TCLT PDU L/S B-CL SHIRT MIDNIGHT NVY L R","5.11","CAMIS","5","909.9"
"72366-750-M-R","TCLT PDU L/S B-CL SHIRT MIDNIGHT NVY M R","5.11","CAMIS","7","907.1"
"72366-724-M-R","TCLT PDU L/S B-CL SHIRT DARK NAVY M R","5.11","CAMIS","0","862.3"
"72399-724-2XL","STRYKE SHIRT DARK NAVY 2XL","5.11","CAMIS","5","1215.5"
"72399-724-L","STRYKE SHIRT DARK NAVY L","5.11","CAMIS","0","1071.0"
"72399-724-M","STRYKE SHIRT DARK NAVY M","5.11","CAMIS","2","982.0"
"72399-092-M","STRYKE SHIRT STORM M","5.11","CAMIS","4","1049.7"
"72399-092-XL","STRYKE SHIRT STORM XL","5.11","CAMIS","5","869.6"
"72399-190-S","STRYKE SHIRT TDU GREEN S","5.11","CAMIS","3","1165.9"
"72399-192-S","STRYKE SHIRT TUNDRA S","5.11","CAMIS","3","869.6"
"72416-724-L","STRYKE TDU LS SHIRT DARK NAVY L","5.11","CAMIS","0","1188.8"
"72417-019-2XL","FREEDOM FLEX WOVEN LS BLACK 2XL","5.11","CAMIS","2","1077.4"
"72417-019-L","FREEDOM FLEX WOVEN LS BLACK L","5.11","CAMIS","2","927.3"
"72417-019-M","FREEDOM FLEX WOVEN LS BLACK M","5.11","CAMIS","0","904.9"
"72417-019-XL","FREEDOM FLEX WOVEN LS BLACK XL","5.11","CAMIS","0","871.5"
"72417-787-XL","FREEDOM FLEX WOVEN LS PEACOAT XL","5.11","CAMIS","2","889.3"
"72417-019-S","FREEDOM FLEX WOVEN LS BLACK S","5.11","CAMIS","4","1077.3"
"72465-019-2XL","FAST-TAC TDU SHIRT BLACK 2XL","5.11","CAMIS","0","748.3"
"72465-019-L","FAST-TAC TDU SHIRT BLACK L","5.11","CAMIS","0","608.9"
"72465-019-M","FAST-TAC TDU SHIRT BLACK M","5.11","CAMIS","0","571.2"
"72465-019-XL","FAST-TAC TDU SHIRT BLACK XL","5.11","CAMIS","0","587.3"
"72465-724-2XL","FAST-TAC TDU SHIRT DARK NAVY 2XL","5.11","CAMIS","0","681.1"
"72465-724-L","FAST-TAC TDU SHIRT DARK NAVY L","5.11","CAMIS","7","683.4"
"72465-724-M","FAST-TAC TDU SHIRT DARK NAVY M","5.11","CAMIS","5","586.0"
"72465-724-S","FAST-TAC TDU SHIRT DARK NAVY S","5.11","CAMIS","5","682.3"
"72465-724-XL","FAST-TAC TDU SHIRT DARK NAVY XL","5.11","CAMIS","5","583.3"
"72465-190-L","FAST-TAC TDU SHIRT TDU GREEN L","5.11","CAMIS","0","691.2"
"72465-190-M","FAST-TAC TDU SHIRT TDU GREEN M","5.11","CAMIS","0","769.0"
"72465-190-S","FAST-TAC TDU SHIRT TDU GREEN S","5.11","CAMIS","0","691.2"
"72479-019-2XL","FAST-TAC L/S SHIRT BLACK 2XL","5.11","CAMIS","2","901.6"
"72479-019-L","FAST-TAC L/S SHIRT BLACK L","5.11","CAMIS","2","602.1"
"72479-019-M","FAST-TAC L/S SHIRT BLACK M","5.11","CAMIS","2","733.4"
"72479-019-S","FAST-TAC L/S SHIRT BLACK S","5.11","CAMIS","4","589.9"
"72479-019-XL","FAST-TAC L/S SHIRT BLACK XL","5.11","CAMIS","2","584.2"
"72479-018-L","FAST-TAC L/S SHIRT CHARCOAL L","5.11","CAMIS","2","700.8"
"72479-018-M","FAST-TAC L/S SHIRT CHARCOAL M","5.11","CAMIS","1","534.4"
"72479-018-S","FAST-TAC L/S SHIRT CHARCOAL S","5.11","CAMIS","3","552.2"
"72479-018-XL","FAST-TAC L/S SHIRT CHARCOAL XL","5.11","CAMIS","3","577.5"
"72479-724-2XL","FAST-TAC L/S SHIRT DARK NAVY 2XL","5.11","CAMIS","27","764.6"
"72479-724-L","FAST-TAC L/S SHIRT DARK NAVY L","5.11","CAMIS","2","605.0"
"72479-724-M","FAST-TAC L/S SHIRT DARK NAVY M","5.11","CAMIS","8","600.2"
"72479-724-S","FAST-TAC L/S SHIRT DARK NAVY S","5.11","CAMIS","21","757.7"
"72479-724-XL","FAST-TAC L/S SHIRT DARK NAVY XL","5.11","CAMIS","33","724.6"
"72479-055-2XL","FAST-TAC L/S SHIRT KHAKI 2XL","5.11","CAMIS","1","1070.7"
"72479-055-M","FAST-TAC L/S SHIRT KHAKI M","5.11","CAMIS","0","824.1"
"72479-055-XL","FAST-TAC L/S SHIRT KHAKI XL","5.11","CAMIS","2","582.3"
"72479-992-2XL","FAST-TAC L/S SHIRT UNIFORM WHTE 2XL","5.11","CAMIS","2","765.5"
"72479-992-L","FAST-TAC L/S SHIRT UNIFORM WHTE L","5.11","CAMIS","8","709.4"
"72479-992-M","FAST-TAC L/S SHIRT UNIFORM WHTE M","5.11","CAMIS","5","754.6"
"72479-992-S","FAST-TAC L/S SHIRT UNIFORM WHTE S","5.11","CAMIS","3","754.9"
"72479-992-XL","FAST-TAC L/S SHIRT UNIFORM WHTE XL","5.11","CAMIS","5","747.3"
"72479-055-L","FAST-TAC L/S SHIRT KHAKI L","5.11","CAMIS","0","0.0"
"72488-019-XL","FAST-TAC TDU RAPID L/S BLACK XL","5.11","CAMIS","1","732.1"
"72488-724-M","FAST-TAC TDU RAPID L/S DARK NAVY M","5.11","CAMIS","2","773.9"
"72488-724-S","FAST-TAC TDU RAPID L/S DARK NAVY S","5.11","CAMIS","1","732.1"
