Id Referencia,Descripcion producto,CANTIDAD,COSTO UNITARIO PROVEEDOR USD,COSTO UNITARIO PROVEEDRO MXN,GASTOS DE IMPORTACION TOTALES MXN,GASTOS ARANCELARIOS MXN,GASTOS LOGISTICOS MXN,COSTO TOTAL EN MEX,COSTO UNITARIO EN MEX,MARCA,CATEGORIA,% ARANCEL,% LOGISTICO,Date,Actual Delivery Date
74434-724-38-32,APEX PANT,3,39.7,676.50,745.55,525.58,219.96,2775.04,925.01,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74434-724-40-32,APEX PANT,2,39.8,676.53,497.05,350.40,146.65,1850.11,925.05,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74439-724-30-32,FAST-TAC CARGO PANT,14,28.0,476.06,2448.37,1726.01,722.36,9113.22,650.94,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74439-724-32-32,FAST-TAC CARGO PANT,16,28.0,476.07,2798.16,1972.60,825.56,10415.20,650.95,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74439-724-34-32,FAST-TAC CARGO PANT,16,28.0,476.07,2798.16,1972.60,825.56,10415.20,650.95,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74439-724-36-32,FAST-TAC CARGO PANT,16,28.0,476.07,2798.16,1972.60,825.56,10415.20,650.95,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74439-724-38-32,FAST-TAC CARGO PANT,13,28.0,476.06,2273.47,1602.71,670.76,8462.22,650.94,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74439-724-40-32,FAST-TAC CARGO PANT,12,28.0,476.07,2098.64,1479.46,619.18,7811.46,650.96,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74462-724-32-32,FAST-TAC TDU PANT,10,24.1,410.29,1507.23,1062.54,444.69,5610.14,561.01,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74462-724-34-34,FAST-TAC TDU PANT,10,24.1,410.29,1507.23,1062.54,444.69,5610.14,561.01,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74462-724-36-34,FAST-TAC TDU PANT,10,24.1,410.29,1507.23,1062.54,444.69,5610.14,561.01,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-019-30-30,ABR PRO PANT,4,31.5,535.59,787.01,554.81,232.20,2929.36,732.34,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-019-30-32,ABR PRO PANT,4,31.5,535.59,787.01,554.81,232.20,2929.36,732.34,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-019-32-30,ABR PRO PANT,6,31.5,535.56,1180.45,832.17,348.28,4393.80,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-019-32-32,ABR PRO PANT,6,31.5,535.56,1180.45,832.17,348.28,4393.80,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-019-34-32,ABR PRO PANT,6,31.5,535.56,1180.45,832.17,348.28,4393.80,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-019-36-32,ABR PRO PANT,6,31.5,535.56,1180.45,832.17,348.28,4393.80,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-019-38-32,ABR PRO PANT,3,31.5,535.56,590.22,416.09,174.14,2196.90,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-019-40-32,ABR PRO PANT,2,31.5,535.59,393.50,277.40,116.10,1464.68,732.34,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-134-30-30,ABR PRO PANT,4,31.5,535.59,787.01,554.81,232.20,2929.36,732.34,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-134-30-32,ABR PRO PANT,4,31.5,535.59,787.01,554.81,232.20,2929.36,732.34,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-134-32-30,ABR PRO PANT,6,31.5,535.56,1180.45,832.17,348.28,4393.80,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-134-32-32,ABR PRO PANT,6,31.5,535.56,1180.45,832.17,348.28,4393.80,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-134-34-32,ABR PRO PANT,6,31.5,535.56,1180.45,832.17,348.28,4393.80,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-134-36-32,ABR PRO PANT,6,31.5,535.56,1180.45,832.17,348.28,4393.80,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-134-38-32,ABR PRO PANT,3,31.5,535.56,590.22,416.09,174.14,2196.90,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-186-30-30,ABR PRO PANT,4,31.5,535.59,787.01,554.81,232.20,2929.36,732.34,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-186-30-32,ABR PRO PANT,4,31.5,535.59,787.01,554.81,232.20,2929.36,732.34,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-186-32-30,ABR PRO PANT,6,31.5,535.56,1180.45,832.17,348.28,4393.80,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-186-32-32,ABR PRO PANT,6,31.5,535.56,1180.45,832.17,348.28,4393.80,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-186-34-32,ABR PRO PANT,6,31.5,535.56,1180.45,832.17,348.28,4393.80,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-186-36-32,ABR PRO PANT,6,31.5,535.56,1180.45,832.17,348.28,4393.80,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-186-38-32,ABR PRO PANT,3,31.5,535.56,590.22,416.09,174.14,2196.90,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-186-40-32,ABR PRO PANT,2,31.5,535.59,393.50,277.40,116.10,1464.68,732.34,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-724-30-30,ABR PRO PANT,4,31.5,535.59,787.01,554.81,232.20,2929.36,732.34,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-724-30-32,ABR PRO PANT,4,31.5,535.59,787.01,554.81,232.20,2929.36,732.34,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-724-32-30,ABR PRO PANT,6,31.5,535.56,1180.45,832.17,348.28,4393.80,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-724-32-32,ABR PRO PANT,6,31.5,535.56,1180.45,832.17,348.28,4393.80,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-724-34-32,ABR PRO PANT,6,31.5,535.56,1180.45,832.17,348.28,4393.80,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-724-36-32,ABR PRO PANT,6,31.5,535.56,1180.45,832.17,348.28,4393.80,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-724-38-32,ABR PRO PANT,3,31.5,535.56,590.22,416.09,174.14,2196.90,732.30,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
74512-724-40-32,ABR PRO PANT,2,31.5,535.59,393.50,277.40,116.10,1464.68,732.34,5.11,PANTALONES,0.25,0.11,2/23/2024,3/11/2024
76329-019-L,WOODLAND CAMO FILL HOODIE,4,19.1,325.71,478.63,337.42,141.21,1781.47,445.37,5.11,SUDADERAS,0.25,0.11,2/23/2024,3/11/2024
76329-019-M,WOODLAND CAMO FILL HOODIE,4,19.1,325.71,478.63,337.42,141.21,1781.47,445.37,5.11,SUDADERAS,0.25,0.11,2/23/2024,3/11/2024
76329-019-S,WOODLAND CAMO FILL HOODIE,3,19.1,325.74,359.00,253.09,105.91,1336.22,445.41,5.11,SUDADERAS,0.25,0.11,2/23/2024,3/11/2024
78023-019-L,BRAXTON JACKET,2,75.1,1277.82,938.79,661.80,276.99,3494.42,1747.21,5.11,CHAMARRAS,0.25,0.11,2/23/2024,3/11/2024
78023-019-M,BRAXTON JACKET,2,75.1,1277.82,938.79,661.80,276.99,3494.42,1747.21,5.11,CHAMARRAS,0.25,0.11,2/23/2024,3/11/2024
78023-019-XL,BRAXTON JACKET,1,75.1,1277.82,469.39,330.90,138.49,1747.21,1747.21,5.11,CHAMARRAS,0.25,0.11,2/23/2024,3/11/2024
78023-828-L,BRAXTON JACKET,2,75.1,1277.82,938.79,661.80,276.99,3494.42,1747.21,5.11,CHAMARRAS,0.25,0.11,2/23/2024,3/11/2024
78023-828-M,BRAXTON JACKET,4,75.1,1277.86,1877.63,1323.64,554.00,6989.08,1747.27,5.11,CHAMARRAS,0.25,0.11,2/23/2024,3/11/2024
78023-828-S,BRAXTON JACKET,3,75.1,1277.88,1408.24,992.74,415.50,5241.87,1747.29,5.11,CHAMARRAS,0.25,0.11,2/23/2024,3/11/2024
78023-828-XL,BRAXTON JACKET,1,75.1,1277.82,469.39,330.90,138.49,1747.21,1747.21,5.11,CHAMARRAS,0.25,0.11,2/23/2024,3/11/2024
78036-186-L,WATCH JACKET,3,52.5,893.64,984.81,694.24,290.57,3665.72,1221.91,5.11,CHAMARRAS,0.25,0.11,2/23/2024,3/11/2024
78036-186-M,WATCH JACKET,4,52.5,893.64,1313.07,925.65,387.42,4887.63,1221.91,5.11,CHAMARRAS,0.25,0.11,2/23/2024,3/11/2024
78036-186-S,WATCH JACKET,4,52.5,893.64,1313.07,925.65,387.42,4887.63,1221.91,5.11,CHAMARRAS,0.25,0.11,2/23/2024,3/11/2024
78036-186-XL,WATCH JACKET,2,52.5,893.64,656.54,462.83,193.71,2443.82,1221.91,5.11,CHAMARRAS,0.25,0.11,2/23/2024,3/11/2024
80034-019-S,FAST TAC VEST,3,42.0,714.12,676.04,443.85,232.20,2818.40,939.47,5.11,CHALECOS,0.20,0.11,2/23/2024,3/11/2024
80034-019-XL,FAST TAC VEST,1,42.0,714.06,225.33,147.94,77.39,939.39,939.39,5.11,CHALECOS,0.20,0.11,2/23/2024,3/11/2024
80036-1012-2XL,ADVENTURE PRIMALOFT VEST,1,43.4,739.08,233.23,153.12,80.10,972.31,972.31,5.11,CHALECOS,0.20,0.11,2/23/2024,3/11/2024
80036-1012-L,ADVENTURE PRIMALOFT VEST,3,43.4,739.14,699.73,459.40,240.33,2917.15,972.38,5.11,CHALECOS,0.20,0.11,2/23/2024,3/11/2024
80036-1012-M,ADVENTURE PRIMALOFT VEST,4,43.4,739.17,933.01,612.56,320.45,3889.68,972.42,5.11,CHALECOS,0.20,0.11,2/23/2024,3/11/2024
80036-1012-XL,ADVENTURE PRIMALOFT VEST,2,43.4,739.17,466.51,306.28,160.23,1944.84,972.42,5.11,CHALECOS,0.20,0.11,2/23/2024,3/11/2024
89496-019-1SZ,STRATOS HOOD,9,18.4,313.20,1035.54,730.03,305.51,3854.34,428.26,5.11,ACCESORIOS,0.25,0.11,2/23/2024,3/11/2024
89496-186-1SZ,STRATOS HOOD,6,18.4,313.20,690.36,486.69,203.67,2569.56,428.26,5.11,ACCESORIOS,0.25,0.11,2/23/2024,3/11/2024
89507-019-1SZ,ALPHA NECK GAITER,10,10.5,178.52,655.84,462.35,193.49,2441.08,244.11,5.11,ACCESORIOS,0.25,0.11,2/23/2024,3/11/2024
92489-019-1SZ,SCOPE PATCH,5,4.1,68.90,37.34,0.00,37.34,381.86,76.37,5.11,PARCHES,0.00,0.11,2/23/2024,3/11/2024
61158-750-L-R,WM PDU S/S A-CL TWL SHIRT,35,31.6,537.89,6915.61,4875.18,2040.43,25741.61,735.47,5.11,CAMISAS,0.25,0.11,2/23/2024,3/11/2024
61158-750-M-R,WM PDU S/S A-CL TWL SHIRT,40,31.6,537.89,7903.55,5571.63,2331.92,29418.98,735.47,5.11,CAMISAS,0.25,0.11,2/23/2024,3/11/2024
61158-750-XS-R,WM PDU S/S A-CL TWL SHIRT,9,31.6,537.89,1778.30,1253.62,524.68,6619.27,735.47,5.11,CAMISAS,0.25,0.11,2/23/2024,3/11/2024
50359-019-1SZ,EXO.K EXTERNAL KNEE PAD,17,14.6,248.52,895.90,438.00,457.90,5120.68,301.22,5.11,ACCESORIOS,0.10,0.11,2/23/2024,3/11/2024
72366-724-2XL-R,TCLT PDU L/S B-CL SHIRT,12,36.8,626.40,2761.24,1946.54,814.70,10278.02,856.50,5.11,CAMISAS,0.25,0.11,2/23/2024,3/11/2024
72366-724-L-R,TCLT PDU L/S B-CL SHIRT,55,36.8,626.40,12655.68,8921.66,3734.02,47107.60,856.50,5.11,CAMISAS,0.25,0.11,2/23/2024,3/11/2024
72366-724-M-R,TCLT PDU L/S B-CL SHIRT,22,36.8,626.40,5062.27,3568.66,1493.61,18843.04,856.50,5.11,CAMISAS,0.25,0.11,2/23/2024,3/11/2024
72366-724-S-S,TCLT PDU L/S B-CL SHIRT,13,36.8,626.40,2991.34,2108.76,882.59,11134.52,856.50,5.11,CAMISAS,0.25,0.11,2/23/2024,3/11/2024
72366-724-XL-R,TCLT PDU L/S B-CL SHIRT,16,36.8,626.40,3681.65,2595.39,1086.26,13704.03,856.50,5.11,CAMISAS,0.25,0.11,2/23/2024,3/11/2024
CSL3-01-R6,"SlideLock Carabiner Stainless Steel
Size 3 Black",18,1.9,31.49,61.43,0.00,61.43,628.26,34.90,NITEIZE,ACCESORIOS,0.00,0.11,2/23/2024,3/11/2024
CSL4-01-R6,"SlideLock Carabiner Stainless Steel
4 Black",18,2.1,36.09,70.40,0.00,70.40,719.95,40.00,NITEIZE,ACCESORIOS,0.00,0.11,2/23/2024,3/11/2024
CSL6-01-R6,"SlideLock Carabiner Stainless Steel
6 Black",18,3.3,55.49,108.26,0.00,108.26,1107.09,61.51,NITEIZE,ACCESORIOS,0.00,0.11,2/23/2024,3/11/2024
CSLW3-01-R6,"SlideLock Key Ring Stainless Steel
Black",24,2.3,39.32,102.28,0.00,102.28,1045.96,43.58,NITEIZE,ACCESORIOS,0.00,0.11,2/23/2024,3/11/2024
CSLW3-11-R6,"SlideLock Key Ring Stainless Steel
Stainless",24,2.3,39.32,102.28,0.00,102.28,1045.96,43.58,NITEIZE,ACCESORIOS,0.00,0.11,2/23/2024,3/11/2024
KRS-03-01,KeyRack Steel S Biner Black,18,4.2,71.83,140.14,0.00,140.14,1433.10,79.62,NITEIZE,ACCESORIOS,0.00,0.11,2/23/2024,3/11/2024
MSBL-03-R7,"SlideLock 360 Magnetic Locking
Dual Carabiner Blue",20,5.7,97.02,511.75,301.43,210.32,2452.22,122.61,NITEIZE,ACCESORIOS,0.15,0.11,2/23/2024,3/11/2024
MSBL-08-R7,"SlideLock 360 Magnetic Locking
Dual Carabiner Olive",20,5.7,97.02,511.75,301.43,210.32,2452.22,122.61,NITEIZE,ACCESORIOS,0.15,0.11,2/23/2024,3/11/2024
RGSR-07S-R3,"Radiant Rechargeable LED Glow
Stick Disc O Select",60,5.1,86.81,1373.65,809.11,564.53,6582.29,109.70,NITEIZE,ACCESORIOS,0.15,0.11,2/23/2024,3/11/2024
SB2-03-01,"S Biner Stainless Steel Dual
Carabiner 2 Black",36,1.2,19.75,77.04,0.00,77.04,787.87,21.89,NITEIZE,ACCESORIOS,0.00,0.11,2/23/2024,3/11/2024
SB3-03-11,"S Biner Stainless Steel Dual
Carabiner 3 Stainless",36,1.4,22.98,89.66,0.00,89.66,916.92,25.47,NITEIZE,ACCESORIOS,0.00,0.11,2/23/2024,3/11/2024
STSVK-11-R8,Steelie Squeeze Vent Kit,9,15.3,260.43,254.04,0.00,254.04,2597.93,288.66,NITEIZE,ACCESORIOS,0.00,0.11,2/23/2024,3/11/2024
CSL3-01-R6,"SlideLock Carabiner Stainless Steel
Size 3 Black",24,1.9,31.49,81.91,0.00,81.91,837.68,34.90,NITEIZE,ACCESORIOS,0.00,0.11,2/23/2024,3/11/2024
CSL4-01-R6,"SlideLock Carabiner Stainless Steel
4 Black",24,2.1,36.09,93.87,0.00,93.87,959.93,40.00,NITEIZE,ACCESORIOS,0.00,0.11,2/23/2024,3/11/2024
CSLW3-01-R6,"SlideLock Key Ring Stainless Steel
Black",24,2.3,39.32,102.28,0.00,102.28,1045.96,43.58,NITEIZE,ACCESORIOS,0.00,0.11,2/23/2024,3/11/2024
CSLW3-11-R6,"SlideLock Key Ring Stainless Steel
Stainless",16,2.3,39.32,68.19,0.00,68.19,697.31,43.58,NITEIZE,ACCESORIOS,0.00,0.11,2/23/2024,3/11/2024
KLKW-01-R6,PawPrint Locker KeyRack,12,5.4,91.41,118.88,0.00,118.88,1215.76,101.31,NITEIZE,ACCESORIOS,0.00,0.11,2/23/2024,3/11/2024
KMTCK-01-R3,DoohicKey ClipKey Key Tool Black,16,2.3,39.32,165.91,97.73,68.19,795.04,49.69,NITEIZE,ACCESORIOS,0.15,0.11,2/23/2024,3/11/2024
KRB2-01-R6,KeyRack Plus S Biner Black,18,2.5,42.55,202.01,118.99,83.02,967.98,53.78,NITEIZE,ACCESORIOS,0.15,0.11,2/23/2024,3/11/2024
KRS-03-01,KeyRack Steel S Biner Black,24,4.2,71.83,186.85,0.00,186.85,1910.81,79.62,NITEIZE,ACCESORIOS,0.00,0.11,2/23/2024,3/11/2024
KRS-03-11,KeyRack Steel S Biner Stainless,18,4.2,71.83,140.14,0.00,140.14,1433.10,79.62,NITEIZE,ACCESORIOS,0.00,0.11,2/23/2024,3/11/2024
MSBL-03-R7,"SlideLock 360 Magnetic Locking
Dual Carabiner Blue",16,5.7,97.02,409.40,241.15,168.25,1961.78,122.61,NITEIZE,ACCESORIOS,0.15,0.11,2/23/2024,3/11/2024
MSBL-08-R7,"SlideLock 360 Magnetic Locking
Dual Carabiner Olive",12,5.7,97.02,307.05,180.86,126.19,1471.33,122.61,NITEIZE,ACCESORIOS,0.15,0.11,2/23/2024,3/11/2024
RGSR-07S-R3,"Radiant Rechargeable LED Glow
Stick Disc O Select",48,5.1,86.81,1098.92,647.29,451.62,5265.83,109.70,NITEIZE,ACCESORIOS,0.15,0.11,2/23/2024,3/11/2024
SB2-03-01 ,"S Biner Stainless Steel Dual
Carabiner 2 Black",36,1.2,19.75,77.04,0.00,77.04,787.87,21.89,NITEIZE,ACCESORIOS,0.00,0.11,2/23/2024,3/11/2024
SB3-03-11 ,"S Biner Stainless Steel Dual 
Carabiner 3 Stainless",36,1.4,22.98,89.66,0.00,89.66,916.92,25.47,NITEIZE,ACCESORIOS,0.00,0.11,2/23/2024,3/11/2024
56831-019-1 SZ,FLEX SGL PSTL MLTI PCH,2,10.6,181.18,116.25,73.37,42.88,478.61,239.31,5.11,POUCHES,0.20,0.12,2/14/2024,3/4/2024
56831-092-1 SZ,FLEX SGL PSTL MLTI PCH,2,10.6,181.18,116.25,73.37,42.88,478.61,239.31,5.11,POUCHES,0.20,0.12,2/14/2024,3/4/2024
56831-134-1 SZ,FLEX SGL PSTL MLTI PCH,2,10.6,181.18,116.25,73.37,42.88,478.61,239.31,5.11,POUCHES,0.20,0.12,2/14/2024,3/4/2024
56831-186-1 SZ,FLEX SGL PSTL MLTI PCH,2,10.6,181.18,116.25,73.37,42.88,478.61,239.31,5.11,POUCHES,0.20,0.12,2/14/2024,3/4/2024
56831MC-169-1 SZ,FLEX SGL PSTL MLTI PCH MC,2,13.7,233.38,149.75,94.51,55.24,616.52,308.26,5.11,POUCHES,0.20,0.12,2/14/2024,3/4/2024
62053-1073-L,LIBERTY FLEX L/S SHIRT,1,20.7,353.83,133.76,91.88,41.87,487.59,487.59,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
62053-1073-M,LIBERTY FLEX L/S SHIRT,1,20.7,353.83,133.76,91.88,41.87,487.59,487.59,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
62053-1073-S,LIBERTY FLEX L/S SHIRT,1,20.7,353.83,133.76,91.88,41.87,487.59,487.59,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
62053-667-L,LIBERTY FLEX L/S SHIRT,1,20.7,353.83,133.76,91.88,41.87,487.59,487.59,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
62053-667-M,LIBERTY FLEX L/S SHIRT,1,20.7,353.83,133.76,91.88,41.87,487.59,487.59,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
62053-667-S,LIBERTY FLEX L/S SHIRT,1,20.7,353.83,133.76,91.88,41.87,487.59,487.59,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
69226AAP-721-L,WM NTRS OVRLANDR SS TEE,2,11.2,190.39,143.95,98.88,45.06,524.73,262.37,5.11,PLAYERAS,0.25,0.12,2/14/2024,3/4/2024
69226AAP-721-M,WM NTRS OVRLANDR SS TEE,2,11.2,190.39,143.95,98.88,45.06,524.73,262.37,5.11,PLAYERAS,0.25,0.12,2/14/2024,3/4/2024
69226AAP-721-S,WM NTRS OVRLANDR SS TEE,1,11.2,190.39,71.97,49.44,22.53,262.37,262.37,5.11,PLAYERAS,0.25,0.12,2/14/2024,3/4/2024
69226AAP-721-XL,WM NTRS OVRLANDR SS TEE,1,11.2,190.39,71.97,49.44,22.53,262.37,262.37,5.11,PLAYERAS,0.25,0.12,2/14/2024,3/4/2024
71208-1073-L,MARKSMAN S/S SHIRT,2,23.8,405.35,306.47,210.53,95.94,1117.17,558.59,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
71208-1073-M,MARKSMAN S/S SHIRT,2,23.8,405.35,306.47,210.53,95.94,1117.17,558.59,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
71208-1073-S,MARKSMAN S/S SHIRT,1,23.8,405.35,153.23,105.26,47.97,558.59,558.59,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
71208-1073-XL,MARKSMAN S/S SHIRT,1,23.8,405.35,153.23,105.26,47.97,558.59,558.59,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
71208-1074-L,MARKSMAN S/S SHIRT,4,23.8,405.35,612.93,421.05,191.88,2234.34,558.59,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
71208-1074-M,MARKSMAN S/S SHIRT,4,23.8,405.35,612.93,421.05,191.88,2234.34,558.59,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
71208-1074-S,MARKSMAN S/S SHIRT,2,23.8,405.35,306.47,210.53,95.94,1117.17,558.59,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
71208-1074-XL,MARKSMAN S/S SHIRT,2,23.8,405.35,306.47,210.53,95.94,1117.17,558.59,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
71340-1077-L,FREEDOM FLEX SS SHIRT,3,29.3,500.55,567.66,389.95,177.71,2069.30,689.77,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
71340-1077-M,FREEDOM FLEX SS SHIRT,3,29.3,500.55,567.66,389.95,177.71,2069.30,689.77,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
71340-1077-S,FREEDOM FLEX SS SHIRT,1,29.3,500.55,189.22,129.98,59.24,689.77,689.77,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
71340-1077-XL,FREEDOM FLEX SS SHIRT,1,29.3,500.55,189.22,129.98,59.24,689.77,689.77,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
72508MC-169-L-R,V.XI XTU RP L/S MC SHIRT,2,97.2,1658.26,1253.72,861.24,392.48,4570.24,2285.12,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
72508MC-169-M-R,V.XI XTU RP L/S MC SHIRT,2,97.2,1658.26,1253.72,861.24,392.48,4570.24,2285.12,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
72508MC-169-S-R,V.XI XTU RP L/S MC SHIRT,1,97.2,1658.26,626.86,430.62,196.24,2285.12,2285.12,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
72508MC-169-XL-R,V.XI XTU RP L/S MC SHIRT,1,97.2,1658.26,626.86,430.62,196.24,2285.12,2285.12,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
72521-1074-L,MARKSMAN L/S SHIRT,4,25.9,442.20,668.65,459.33,209.32,2437.46,609.37,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
72521-1074-M,MARKSMAN L/S SHIRT,4,25.9,442.20,668.65,459.33,209.32,2437.46,609.37,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
72521-1074-S,MARKSMAN L/S SHIRT,2,25.9,442.20,334.33,229.66,104.66,1218.73,609.37,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
72521-1074-XL,MARKSMAN L/S SHIRT,2,25.9,442.20,334.33,229.66,104.66,1218.73,609.37,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
72521-831-L,MARKSMAN L/S SHIRT,2,25.9,442.20,334.33,229.66,104.66,1218.73,609.37,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
72521-831-M,MARKSMAN L/S SHIRT,2,25.9,442.20,334.33,229.66,104.66,1218.73,609.37,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
72521-831-XL,MARKSMAN L/S SHIRT,1,25.9,442.20,167.16,114.83,52.33,609.37,609.37,5.11,CAMISAS,0.25,0.12,2/14/2024,3/4/2024
72564-098-L,PT-R ARRIVE 1/4 ZIP FLC,2,28.1,479.05,362.22,248.83,113.38,1320.32,660.16,5.11,SUDADERAS,0.25,0.12,2/14/2024,3/4/2024
72564-098-M,PT-R ARRIVE 1/4 ZIP FLC,2,28.1,479.05,362.22,248.83,113.38,1320.32,660.16,5.11,SUDADERAS,0.25,0.12,2/14/2024,3/4/2024
72564-098-S,PT-R ARRIVE 1/4 ZIP FLC,2,28.1,479.05,362.22,248.83,113.38,1320.32,660.16,5.11,SUDADERAS,0.25,0.12,2/14/2024,3/4/2024
72564-098-XL,PT-R ARRIVE 1/4 ZIP FLC,2,28.1,479.05,362.22,248.83,113.38,1320.32,660.16,5.11,SUDADERAS,0.25,0.12,2/14/2024,3/4/2024
72564-1069-L,PT-R ARRIVE 1/4 ZIP FLC,2,28.1,479.05,362.22,248.83,113.38,1320.32,660.16,5.11,SUDADERAS,0.25,0.12,2/14/2024,3/4/2024
72564-1069-M,PT-R ARRIVE 1/4 ZIP FLC,2,28.1,479.05,362.22,248.83,113.38,1320.32,660.16,5.11,SUDADERAS,0.25,0.12,2/14/2024,3/4/2024
72564-1069-S,PT-R ARRIVE 1/4 ZIP FLC,2,28.1,479.05,362.22,248.83,113.38,1320.32,660.16,5.11,SUDADERAS,0.25,0.12,2/14/2024,3/4/2024
72564-1069-XL,PT-R ARRIVE 1/4 ZIP FLC,2,28.1,479.05,362.22,248.83,113.38,1320.32,660.16,5.11,SUDADERAS,0.25,0.12,2/14/2024,3/4/2024
72564-721-L,PT-R ARRIVE 1/4 ZIP FLC,2,28.1,479.05,362.22,248.83,113.38,1320.32,660.16,5.11,SUDADERAS,0.25,0.12,2/14/2024,3/4/2024
72564-721-M,PT-R ARRIVE 1/4 ZIP FLC,2,28.1,479.05,362.22,248.83,113.38,1320.32,660.16,5.11,SUDADERAS,0.25,0.12,2/14/2024,3/4/2024
72564-721-S,PT-R ARRIVE 1/4 ZIP FLC,2,28.1,479.05,362.22,248.83,113.38,1320.32,660.16,5.11,SUDADERAS,0.25,0.12,2/14/2024,3/4/2024
72564-721-XL,PT-R ARRIVE 1/4 ZIP FLC,2,28.1,479.05,362.22,248.83,113.38,1320.32,660.16,5.11,SUDADERAS,0.25,0.12,2/14/2024,3/4/2024
